ts, humidity, pm10, pm25, temp
2019-05-03T22:56:00Z,51.96,8,8,18.22
2019-05-03T22:58:00Z,51.97,11,8,18.22
2019-05-03T22:59:00Z,51.95,11,7,18.21
2019-05-03T22:59:00Z,51.95,11,7,18.21
2019-05-03T23:01:00Z,51.97,11,10,18.19
2019-05-03T23:02:00Z,51.95,10,8,18.19
2019-05-03T23:02:00Z,51.95,10,8,18.19
2019-05-03T23:03:00Z,51.94,8,6,18.18
2019-05-03T23:04:00Z,51.94,11,8,18.17
2019-05-03T23:05:00Z,51.94,11,8,18.17
2019-05-03T23:06:00Z,51.96,8,7,18.16
2019-05-03T23:07:00Z,51.95,9,8,18.15
2019-05-03T23:08:00Z,51.96,10,8,18.14
2019-05-03T23:09:00Z,51.94,10,8,18.13
2019-05-03T23:11:00Z,51.96,10,8,18.12
2019-05-03T23:11:00Z,51.96,10,8,18.12
2019-05-03T23:12:00Z,51.95,11,9,18.12
2019-05-03T23:13:00Z,51.94,8,7,18.11
2019-05-03T23:14:00Z,51.95,9,7,18.11
2019-05-03T23:15:00Z,51.91,8,7,18.1
2019-05-03T23:16:00Z,51.94,9,8,18.1
2019-05-03T23:18:00Z,51.97,7,7,18.09
2019-05-03T23:18:00Z,51.97,7,7,18.09
2019-05-03T23:19:00Z,51.94,7,5,18.07
2019-05-03T23:21:00Z,51.95,9,6,18.07
2019-05-03T23:21:00Z,51.95,9,6,18.07
2019-05-03T23:22:00Z,51.98,8,7,18.05
2019-05-03T23:23:00Z,51.96,6,6,18.04
2019-05-03T23:24:00Z,51.96,8,6,18.04
2019-05-03T23:25:00Z,51.96,6,5,18.03
2019-05-03T23:26:00Z,51.98,8,7,18.02
2019-05-03T23:27:00Z,51.99,8,7,18.01
2019-05-03T23:28:00Z,51.97,10,8,18
2019-05-03T23:30:00Z,51.96,10,8,17.99
2019-05-03T23:30:00Z,51.96,10,8,17.99
2019-05-03T23:32:00Z,51.99,9,6,17.98
2019-05-03T23:32:00Z,51.99,9,6,17.98
2019-05-03T23:33:00Z,51.98,8,4,17.96
2019-05-03T23:34:00Z,51.99,8,6,17.97
2019-05-03T23:35:00Z,51.97,9,7,17.95
2019-05-03T23:37:00Z,51.98,9,5,17.93
2019-05-03T23:38:00Z,52.02,8,7,17.93
2019-05-03T23:39:00Z,52.04,8,7,17.93
2019-05-03T23:40:00Z,52.02,9,7,17.92
2019-05-03T23:40:00Z,52.02,9,7,17.92
2019-05-03T23:41:00Z,52,7,7,17.91
2019-05-03T23:42:00Z,52.01,8,6,17.91
2019-05-03T23:43:00Z,52.03,6,4,17.91
2019-05-03T23:44:00Z,52.01,9,6,17.9
2019-05-03T23:45:00Z,51.34,7,6,18.09
2019-05-03T23:47:00Z,51.42,8,7,18.04
2019-05-03T23:47:00Z,51.42,8,7,18.04
2019-05-03T23:48:00Z,51.46,7,5,18.02
2019-05-03T23:50:00Z,51.5,8,6,17.99
2019-05-03T23:50:00Z,51.5,8,6,17.99
2019-05-03T23:52:00Z,51.54,11,6,17.96
2019-05-03T23:52:00Z,51.54,11,6,17.96
2019-05-03T23:53:00Z,51.55,8,5,17.95
2019-05-03T23:54:00Z,51.53,9,7,17.94
2019-05-03T23:55:00Z,51.55,7,5,17.93
2019-05-03T23:56:00Z,51.58,7,6,17.92
2019-05-03T23:58:00Z,51.63,9,5,17.89
2019-05-03T23:58:00Z,51.63,9,5,17.89
2019-05-04T00:00:00Z,51.62,8,5,17.87
2019-05-04T00:00:00Z,51.62,8,5,17.87
2019-05-04T00:02:00Z,51.66,8,6,17.85
2019-05-04T00:02:00Z,51.66,8,6,17.85
2019-05-04T00:04:00Z,51.67,7,5,17.81
2019-05-04T00:04:00Z,51.67,7,5,17.81
2019-05-04T00:05:00Z,51.69,9,7,17.81
2019-05-04T00:06:00Z,51.76,7,6,17.8
2019-05-04T00:07:00Z,51.76,8,6,17.79
2019-05-04T00:09:00Z,51.77,6,4,17.76
2019-05-04T00:10:00Z,51.79,7,6,17.75
2019-05-04T00:10:00Z,51.79,7,6,17.75
2019-05-04T00:11:00Z,51.79,7,7,17.74
2019-05-04T00:12:00Z,51.75,8,6,17.73
2019-05-04T00:14:00Z,52.49,4,3,17.53
2019-05-04T00:14:00Z,52.49,4,3,17.53
2019-05-04T00:16:00Z,51.91,8,6,17.78
2019-05-04T00:17:00Z,51.63,7,4,17.87
2019-05-04T00:17:00Z,51.63,7,4,17.87
2019-05-04T00:18:00Z,51.53,6,6,17.92
2019-05-04T00:19:00Z,51.47,9,6,17.94
2019-05-04T00:20:00Z,51.45,7,6,17.95
2019-05-04T00:21:00Z,51.42,4,4,17.94
2019-05-04T00:22:00Z,51.38,6,4,17.93
2019-05-04T00:24:00Z,51.44,7,6,17.89
2019-05-04T00:24:00Z,51.44,7,6,17.89
2019-05-04T00:25:00Z,51.43,5,5,17.87
2019-05-04T00:26:00Z,51.4,7,5,17.86
2019-05-04T00:27:00Z,51.48,6,5,17.84
2019-05-04T00:28:00Z,51.53,4,4,17.82
2019-05-04T00:30:00Z,51.58,4,4,17.78
2019-05-04T00:30:00Z,51.58,4,4,17.78
2019-05-04T00:31:00Z,51.59,7,7,17.76
2019-05-04T00:33:00Z,51.63,4,4,17.74
2019-05-04T00:33:00Z,51.63,4,4,17.74
2019-05-04T00:35:00Z,51.67,8,5,17.71
2019-05-04T00:36:00Z,51.67,4,4,17.69
2019-05-04T00:36:00Z,51.67,4,4,17.69
2019-05-04T00:37:00Z,51.69,6,5,17.68
2019-05-04T00:38:00Z,51.69,6,5,17.67
2019-05-04T00:39:00Z,51.74,6,6,17.66
2019-05-04T00:40:00Z,51.73,8,5,17.65
2019-05-04T00:42:00Z,51.77,3,3,17.62
2019-05-04T00:43:00Z,51.76,7,5,17.61
2019-05-04T00:43:00Z,51.76,7,5,17.61
2019-05-04T00:45:00Z,51.8,7,6,17.6
2019-05-04T00:46:00Z,51.81,6,5,17.58
2019-05-04T00:55:00Z,51.89,5,5,17.51
2019-05-04T00:57:00Z,51.91,5,5,17.49
2019-05-04T00:57:00Z,51.91,5,5,17.49
2019-05-04T00:59:00Z,51.97,5,4,17.47
2019-05-04T00:59:00Z,51.97,5,4,17.47
2019-05-04T01:01:00Z,51.96,6,5,17.46
2019-05-04T01:01:00Z,51.96,6,5,17.46
2019-05-04T01:02:00Z,51.92,7,5,17.45
2019-05-04T01:03:00Z,51.97,6,4,17.43
2019-05-04T01:05:00Z,52.03,5,5,17.41
2019-05-04T01:06:00Z,52.04,6,4,17.41
2019-05-04T01:07:00Z,52.05,5,5,17.4
2019-05-04T01:07:00Z,52.05,5,5,17.4
2019-05-04T01:09:00Z,52.07,7,4,17.38
2019-05-04T01:09:00Z,52.07,7,4,17.38
2019-05-04T01:10:00Z,52.06,4,3,17.37
2019-05-04T01:11:00Z,52.07,4,3,17.37
2019-05-04T01:12:00Z,52.1,6,5,17.36
2019-05-04T01:14:00Z,52.12,6,5,17.35
2019-05-04T01:14:00Z,52.12,6,5,17.35
2019-05-04T01:15:00Z,52.13,5,3,17.34
2019-05-04T01:16:00Z,52.13,6,4,17.33
2019-05-04T01:17:00Z,52.13,5,4,17.33
2019-05-04T01:19:00Z,52.19,5,5,17.31
2019-05-04T01:19:00Z,52.19,5,5,17.31
2019-05-04T01:21:00Z,52.16,5,5,17.3
2019-05-04T01:21:00Z,52.16,5,5,17.3
2019-05-04T01:22:00Z,52.18,6,4,17.3
2019-05-04T01:24:00Z,52.19,6,5,17.29
2019-05-04T01:24:00Z,52.19,6,5,17.29
2019-05-04T01:26:00Z,52.19,6,3,17.27
2019-05-04T01:27:00Z,52.23,4,3,17.26
2019-05-04T01:28:00Z,52.24,6,5,17.25
2019-05-04T01:29:00Z,52.25,8,5,17.24
2019-05-04T01:30:00Z,52.27,5,5,17.23
2019-05-04T01:31:00Z,52.3,6,4,17.22
2019-05-04T01:31:00Z,52.3,6,4,17.22
2019-05-04T01:32:00Z,52.31,7,4,17.21
2019-05-04T01:33:00Z,52.31,7,5,17.21
2019-05-04T01:35:00Z,52.26,4,4,17.2
2019-05-04T01:36:00Z,52.33,4,4,17.19
2019-05-04T01:36:00Z,52.33,4,4,17.19
2019-05-04T01:37:00Z,52.34,5,3,17.19
2019-05-04T01:39:00Z,52.32,6,4,17.17
2019-05-04T01:40:00Z,52.34,4,3,17.16
2019-05-04T01:41:00Z,52.39,5,4,17.16
2019-05-04T01:42:00Z,52.4,4,3,17.16
2019-05-04T01:43:00Z,52.39,5,5,17.15
2019-05-04T01:44:00Z,52.42,4,3,17.14
2019-05-04T01:45:00Z,52.4,3,3,17.14
2019-05-04T01:45:00Z,52.4,3,3,17.14
2019-05-04T01:46:00Z,52.43,6,4,17.14
2019-05-04T01:47:00Z,52.44,4,3,17.13
2019-05-04T01:49:00Z,52.46,3,3,17.11
2019-05-04T01:49:00Z,52.46,3,3,17.11
2019-05-04T01:50:00Z,52.45,3,2,17.1
2019-05-04T01:51:00Z,52.47,4,4,17.1
2019-05-04T01:53:00Z,52.47,3,3,17.09
2019-05-04T01:53:00Z,52.47,3,3,17.09
2019-05-04T01:55:00Z,52.45,4,4,17.08
2019-05-04T01:55:00Z,52.45,4,4,17.08
2019-05-04T01:56:00Z,52.5,4,3,17.08
2019-05-04T01:58:00Z,52.46,5,4,17.07
2019-05-04T01:58:00Z,52.46,5,4,17.07
2019-05-04T01:59:00Z,52.51,6,3,17.05
2019-05-04T02:01:00Z,52.52,3,3,17.06
2019-05-04T02:01:00Z,52.52,3,3,17.06
2019-05-04T02:02:00Z,52.52,6,3,17.03
2019-05-04T02:03:00Z,52.54,5,4,17.03
2019-05-04T02:05:00Z,52.57,3,3,17.01
2019-05-04T02:05:00Z,52.57,3,3,17.01
2019-05-04T02:06:00Z,52.58,3,3,17.02
2019-05-04T02:07:00Z,52.54,4,4,17.02
2019-05-04T02:09:00Z,52.57,4,3,17
2019-05-04T02:09:00Z,52.57,4,3,17
2019-05-04T02:10:00Z,52.54,4,3,17.01
2019-05-04T02:11:00Z,52.57,5,4,17
2019-05-04T02:13:00Z,52.59,4,4,16.99
2019-05-04T02:14:00Z,52.62,5,4,16.97
2019-05-04T02:15:00Z,52.61,4,3,16.96
2019-05-04T02:15:00Z,52.61,4,3,16.96
2019-05-04T02:16:00Z,52.61,4,4,16.96
2019-05-04T02:17:00Z,52.63,4,3,16.95
2019-05-04T02:19:00Z,52.62,3,2,16.94
2019-05-04T02:20:00Z,52.63,5,4,16.95
2019-05-04T02:20:00Z,52.63,5,4,16.95
2019-05-04T02:21:00Z,52.63,2,2,16.95
2019-05-04T02:22:00Z,52.62,4,4,16.94
2019-05-04T02:23:00Z,52.6,3,3,16.93
2019-05-04T02:24:00Z,52.67,4,4,16.93
2019-05-04T02:25:00Z,52.63,4,1,16.92
2019-05-04T02:27:00Z,52.66,3,3,16.92
2019-05-04T02:27:00Z,52.66,3,3,16.92
2019-05-04T02:28:00Z,52.69,5,4,16.9
2019-05-04T02:29:00Z,52.66,4,3,16.89
2019-05-04T02:31:00Z,52.68,4,3,16.89
2019-05-04T02:32:00Z,52.69,2,2,16.89
2019-05-04T02:33:00Z,52.7,3,3,16.88
2019-05-04T02:33:00Z,52.7,3,3,16.88
2019-05-04T02:35:00Z,52.68,4,3,16.86
2019-05-04T02:35:00Z,52.68,4,3,16.86
2019-05-04T02:36:00Z,52.71,3,3,16.86
2019-05-04T02:37:00Z,52.74,4,3,16.85
2019-05-04T02:38:00Z,52.74,4,3,16.85
2019-05-04T02:40:00Z,52.72,4,3,16.84
2019-05-04T02:40:00Z,52.72,4,3,16.84
2019-05-04T02:42:00Z,52.74,3,1,16.83
2019-05-04T02:42:00Z,52.74,3,1,16.83
2019-05-04T02:43:00Z,52.73,4,3,16.83
2019-05-04T02:45:00Z,52.78,1,0,16.81
2019-05-04T02:45:00Z,52.78,1,0,16.81
2019-05-04T02:46:00Z,52.76,3,3,16.8
2019-05-04T02:47:00Z,52.79,3,3,16.8
2019-05-04T02:49:00Z,52.78,4,3,16.78
2019-05-04T02:50:00Z,52.81,3,3,16.79
2019-05-04T02:50:00Z,52.81,3,3,16.79
2019-05-04T02:51:00Z,52.81,3,3,16.77
2019-05-04T02:53:00Z,52.77,5,4,16.76
2019-05-04T02:54:00Z,52.82,3,3,16.76
2019-05-04T02:55:00Z,52.82,3,3,16.75
2019-05-04T02:56:00Z,52.81,3,1,16.75
2019-05-04T02:57:00Z,52.83,3,3,16.74
2019-05-04T02:57:00Z,52.83,3,3,16.74
2019-05-04T02:59:00Z,52.8,3,3,16.74
2019-05-04T03:00:00Z,52.82,5,3,16.73
2019-05-04T03:01:00Z,52.83,4,3,16.73
2019-05-04T03:01:00Z,52.83,4,3,16.73
2019-05-04T03:03:00Z,52.82,4,3,16.71
2019-05-04T03:04:00Z,52.82,3,3,16.71
2019-05-04T03:05:00Z,52.82,3,3,16.7
2019-05-04T03:06:00Z,52.83,3,3,16.7
2019-05-04T03:07:00Z,52.84,0,0,16.7
2019-05-04T03:07:00Z,52.84,0,0,16.7
2019-05-04T03:09:00Z,52.83,3,3,16.69
2019-05-04T03:09:00Z,52.83,3,3,16.69
2019-05-04T03:11:00Z,52.81,3,2,16.69
2019-05-04T03:11:00Z,52.81,3,2,16.69
2019-05-04T03:13:00Z,52.79,4,3,16.68
2019-05-04T03:13:00Z,52.79,4,3,16.68
2019-05-04T03:15:00Z,52.83,3,3,16.66
2019-05-04T03:16:00Z,52.82,4,3,16.66
2019-05-04T03:17:00Z,52.81,2,2,16.65
2019-05-04T03:18:00Z,52.8,3,3,16.65
2019-05-04T03:19:00Z,52.82,4,3,16.65
2019-05-04T03:19:00Z,52.82,4,3,16.65
2019-05-04T03:20:00Z,52.81,4,3,16.65
2019-05-04T03:22:00Z,52.76,3,1,16.63
2019-05-04T03:23:00Z,52.82,4,1,16.62
2019-05-04T03:24:00Z,52.82,4,3,16.62
2019-05-04T03:24:00Z,52.82,4,3,16.62
2019-05-04T03:26:00Z,52.84,3,3,16.6
2019-05-04T03:27:00Z,52.86,4,3,16.6
2019-05-04T03:27:00Z,52.86,4,3,16.6
2019-05-04T03:28:00Z,52.89,3,3,16.6
2019-05-04T03:29:00Z,52.85,3,3,16.59
2019-05-04T03:30:00Z,52.85,3,3,16.59
2019-05-04T03:32:00Z,52.88,3,3,16.58
2019-05-04T03:33:00Z,52.87,3,3,16.57
2019-05-04T03:34:00Z,52.87,3,3,16.56
2019-05-04T03:35:00Z,52.88,1,0,16.56
2019-05-04T03:36:00Z,52.9,3,3,16.55
2019-05-04T03:36:00Z,52.9,3,3,16.55
2019-05-04T03:38:00Z,52.92,3,1,16.55
2019-05-04T03:39:00Z,52.87,3,2,16.54
2019-05-04T03:39:00Z,52.87,3,2,16.54
2019-05-04T03:40:00Z,52.9,3,2,16.54
2019-05-04T03:41:00Z,52.92,2,1,16.53
2019-05-04T03:42:00Z,52.93,3,2,16.53
2019-05-04T03:43:00Z,52.92,1,1,16.52
2019-05-04T03:45:00Z,52.9,3,3,16.51
2019-05-04T03:45:00Z,52.9,3,3,16.51
2019-05-04T03:46:00Z,52.89,3,1,16.5
2019-05-04T03:48:00Z,52.89,3,3,16.5
2019-05-04T03:48:00Z,52.89,3,3,16.5
2019-05-04T03:49:00Z,52.94,0,0,16.49
2019-05-04T03:51:00Z,52.93,4,3,16.48
2019-05-04T03:52:00Z,52.92,5,2,16.48
2019-05-04T03:53:00Z,52.93,3,3,16.47
2019-05-04T03:54:00Z,52.96,3,1,16.47
2019-05-04T03:54:00Z,52.96,3,1,16.47
2019-05-04T03:56:00Z,52.94,3,3,16.45
2019-05-04T03:56:00Z,52.94,3,3,16.45
2019-05-04T03:58:00Z,52.99,2,1,16.44
2019-05-04T03:59:00Z,52.99,3,3,16.43
2019-05-04T04:00:00Z,52.96,4,1,16.43
2019-05-04T04:00:00Z,52.96,4,1,16.43
2019-05-04T04:01:00Z,52.92,3,1,16.42
2019-05-04T04:03:00Z,52.96,1,1,16.42
2019-05-04T04:04:00Z,52.97,3,1,16.4
2019-05-04T04:04:00Z,52.97,3,1,16.4
2019-05-04T04:05:00Z,52.97,4,1,16.4
2019-05-04T04:07:00Z,52.96,2,2,16.39
2019-05-04T04:07:00Z,52.96,2,2,16.39
2019-05-04T04:09:00Z,53.01,2,1,16.37
2019-05-04T04:10:00Z,53.01,4,3,16.37
2019-05-04T04:11:00Z,52.96,4,2,16.36
2019-05-04T04:11:00Z,52.96,4,2,16.36
2019-05-04T04:12:00Z,52.97,3,3,16.36
2019-05-04T04:14:00Z,52.98,1,1,16.36
2019-05-04T04:15:00Z,52.97,4,3,16.34
2019-05-04T04:15:00Z,52.97,4,3,16.34
2019-05-04T04:16:00Z,53.02,2,2,16.33
2019-05-04T04:17:00Z,53.03,1,1,16.33
2019-05-04T04:19:00Z,52.94,3,2,16.32
2019-05-04T04:19:00Z,52.94,3,2,16.32
2019-05-04T04:20:00Z,53,4,1,16.31
2019-05-04T04:21:00Z,53.04,2,1,16.3
2019-05-04T04:23:00Z,52.98,4,1,16.29
2019-05-04T04:23:00Z,52.98,4,1,16.29
2019-05-04T04:24:00Z,53.03,3,3,16.28
2019-05-04T04:26:00Z,53.04,1,1,16.27
2019-05-04T04:27:00Z,53.06,3,1,16.27
2019-05-04T04:27:00Z,53.06,3,1,16.27
2019-05-04T04:29:00Z,53.05,4,3,16.26
2019-05-04T04:30:00Z,53.13,2,2,16.26
2019-05-04T04:31:00Z,53.06,3,3,16.25
2019-05-04T04:32:00Z,53.09,2,2,16.25
2019-05-04T04:33:00Z,53.08,3,1,16.25
2019-05-04T04:34:00Z,53.04,2,2,16.24
2019-05-04T04:35:00Z,53.11,2,1,16.24
2019-05-04T04:35:00Z,53.11,2,1,16.24
2019-05-04T04:37:00Z,53.14,1,1,16.23
2019-05-04T04:38:00Z,53.06,1,1,16.22
2019-05-04T04:39:00Z,53.11,4,3,16.22
2019-05-04T04:39:00Z,53.11,4,3,16.22
2019-05-04T04:41:00Z,53.14,1,1,16.21
2019-05-04T04:42:00Z,53.13,2,2,16.21
2019-05-04T04:42:00Z,53.13,2,2,16.21
2019-05-04T04:43:00Z,53.14,3,1,16.2
2019-05-04T04:45:00Z,53.12,3,2,16.19
2019-05-04T04:45:00Z,53.12,3,2,16.19
2019-05-04T04:47:00Z,53.16,1,0,16.19
2019-05-04T04:47:00Z,53.16,1,0,16.19
2019-05-04T04:48:00Z,53.12,2,2,16.18
2019-05-04T04:49:00Z,53.11,0,0,16.18
2019-05-04T04:51:00Z,53.16,2,0,16.17
2019-05-04T04:51:00Z,53.16,2,0,16.17
2019-05-04T04:53:00Z,53.15,3,3,16.17
2019-05-04T04:53:00Z,53.15,3,3,16.17
2019-05-04T04:55:00Z,53.15,1,0,16.16
2019-05-04T04:55:00Z,53.15,1,0,16.16
2019-05-04T04:57:00Z,53.13,1,1,16.15
2019-05-04T04:57:00Z,53.13,1,1,16.15
2019-05-04T04:58:00Z,53.17,4,3,16.15
2019-05-04T04:59:00Z,53.17,1,1,16.15
2019-05-04T05:00:00Z,53.13,3,2,16.14
2019-05-04T05:01:00Z,53.13,2,1,16.15
2019-05-04T05:03:00Z,53.12,1,1,16.14
2019-05-04T05:03:00Z,53.12,1,1,16.14
2019-05-04T05:05:00Z,53.14,1,1,16.14
2019-05-04T05:05:00Z,53.14,1,1,16.14
2019-05-04T05:06:00Z,53.14,3,1,16.13
2019-05-04T05:07:00Z,53.12,0,0,16.12
2019-05-04T05:09:00Z,53.13,0,0,16.12
2019-05-04T05:10:00Z,53.15,2,1,16.12
2019-05-04T05:10:00Z,53.15,2,1,16.12
2019-05-04T05:11:00Z,53.14,2,1,16.12
2019-05-04T05:13:00Z,53.17,2,1,16.1
2019-05-04T05:14:00Z,53.2,1,1,16.1
2019-05-04T05:14:00Z,53.2,1,1,16.1
2019-05-04T05:16:00Z,53.17,2,2,16.09
2019-05-04T05:17:00Z,53.16,1,0,16.09
2019-05-04T05:18:00Z,53.21,1,1,16.1
2019-05-04T05:19:00Z,53.22,0,0,16.09
2019-05-04T05:19:00Z,53.22,0,0,16.09
2019-05-04T05:20:00Z,53.21,1,1,16.1
2019-05-04T05:21:00Z,53.19,2,1,16.08
2019-05-04T05:23:00Z,53.26,1,1,16.09
2019-05-04T05:23:00Z,53.26,1,1,16.09
2019-05-04T05:25:00Z,53.24,3,3,16.1
2019-05-04T05:26:00Z,53.23,3,2,16.1
2019-05-04T05:27:00Z,53.23,1,1,16.11
2019-05-04T05:27:00Z,53.23,1,1,16.11
2019-05-04T05:28:00Z,53.28,1,1,16.11
2019-05-04T05:29:00Z,53.26,3,1,16.12
2019-05-04T05:30:00Z,53.29,3,1,16.14
2019-05-04T05:31:00Z,53.27,3,1,16.13
2019-05-04T05:33:00Z,53.23,1,1,16.16
2019-05-04T05:33:00Z,53.23,1,1,16.16
2019-05-04T05:34:00Z,53.23,4,3,16.18
2019-05-04T05:36:00Z,53.2,2,1,16.21
2019-05-04T05:37:00Z,53.27,3,1,16.22
2019-05-04T05:38:00Z,53.21,0,0,16.24
2019-05-04T05:39:00Z,53.17,3,3,16.24
2019-05-04T05:40:00Z,53.19,2,1,16.26
2019-05-04T05:40:00Z,53.19,2,1,16.26
2019-05-04T05:42:00Z,53.24,3,2,16.29
2019-05-04T05:42:00Z,53.24,3,2,16.29
2019-05-04T05:44:00Z,53.16,1,0,16.33
2019-05-04T05:45:00Z,53.21,0,0,16.33
2019-05-04T05:46:00Z,53.21,1,1,16.35
2019-05-04T05:46:00Z,53.21,1,1,16.35
2019-05-04T05:48:00Z,53.16,1,1,16.38
2019-05-04T05:49:00Z,53.19,3,2,16.39
2019-05-04T05:50:00Z,53.21,3,2,16.42
2019-05-04T05:50:00Z,53.21,3,2,16.42
2019-05-04T05:51:00Z,53.18,3,3,16.43
2019-05-04T05:52:00Z,53.17,0,0,16.45
2019-05-04T05:53:00Z,53.18,0,0,16.46
2019-05-04T05:56:00Z,53.2,2,1,16.5
2019-05-04T05:58:00Z,53.18,1,1,16.53
2019-05-04T06:00:00Z,53.18,1,0,16.57
2019-05-04T06:01:00Z,53.18,1,0,16.59
2019-05-04T06:01:00Z,53.18,1,0,16.59
2019-05-04T06:02:00Z,53.18,3,0,16.59
2019-05-04T06:03:00Z,53.2,2,0,16.61
2019-05-04T06:04:00Z,53.16,0,0,16.62
2019-05-04T06:06:00Z,53.17,1,1,16.66
2019-05-04T06:06:00Z,53.17,1,1,16.66
2019-05-04T06:07:00Z,53.17,0,0,16.67
2019-05-04T06:08:00Z,53.17,3,1,16.69
2019-05-04T06:10:00Z,53.14,0,0,16.72
2019-05-04T06:11:00Z,53.07,1,1,16.74
2019-05-04T06:12:00Z,53.1,0,0,16.76
2019-05-04T06:12:00Z,53.1,0,0,16.76
2019-05-04T06:14:00Z,53.11,1,1,16.8
2019-05-04T06:15:00Z,53.07,1,1,16.81
2019-05-04T06:16:00Z,53.06,1,1,16.84
2019-05-04T06:17:00Z,53.04,2,1,16.86
2019-05-04T06:18:00Z,53.01,2,1,16.86
2019-05-04T06:18:00Z,53.01,2,1,16.86
2019-05-04T06:20:00Z,52.98,0,0,16.91
2019-05-04T06:21:00Z,53.01,1,0,16.92
2019-05-04T06:22:00Z,52.96,1,0,16.93
2019-05-04T06:22:00Z,52.96,1,0,16.93
2019-05-04T06:24:00Z,52.93,0,0,16.97
2019-05-04T06:25:00Z,52.91,1,1,16.99
2019-05-04T06:25:00Z,52.91,1,1,16.99
2019-05-04T06:27:00Z,52.86,1,1,17.03
2019-05-04T06:27:00Z,52.86,1,1,17.03
2019-05-04T06:28:00Z,52.87,0,0,17.05
2019-05-04T06:30:00Z,52.88,1,1,17.08
2019-05-04T06:31:00Z,52.83,0,0,17.09
2019-05-04T06:32:00Z,52.88,2,0,17.11
2019-05-04T06:32:00Z,52.88,2,0,17.11
2019-05-04T06:34:00Z,52.83,3,1,17.13
2019-05-04T06:34:00Z,52.83,3,1,17.13
2019-05-04T06:36:00Z,52.86,1,0,17.16
2019-05-04T06:36:00Z,52.86,1,0,17.16
2019-05-04T06:38:00Z,52.86,0,0,17.19
2019-05-04T06:38:00Z,52.86,0,0,17.19
2019-05-04T06:39:00Z,52.86,1,1,17.2
2019-05-04T06:41:00Z,52.82,2,1,17.22
2019-05-04T06:41:00Z,52.82,2,1,17.22
2019-05-04T06:43:00Z,52.8,0,0,17.25
2019-05-04T06:44:00Z,52.79,1,1,17.27
2019-05-04T06:45:00Z,52.8,1,1,17.28
2019-05-04T06:45:00Z,52.8,1,1,17.28
2019-05-04T06:46:00Z,52.77,1,1,17.29
2019-05-04T06:47:00Z,52.77,1,0,17.31
2019-05-04T06:49:00Z,52.73,1,1,17.34
2019-05-04T06:50:00Z,52.71,1,1,17.35
2019-05-04T06:50:00Z,52.71,1,1,17.35
2019-05-04T06:52:00Z,52.69,0,0,17.37
2019-05-04T06:52:00Z,52.69,0,0,17.37
2019-05-04T06:53:00Z,52.7,1,0,17.38
2019-05-04T06:55:00Z,52.69,0,0,17.4
2019-05-04T06:55:00Z,52.69,0,0,17.4
2019-05-04T06:57:00Z,52.64,1,0,17.43
2019-05-04T06:58:00Z,52.63,0,0,17.44
2019-05-04T06:59:00Z,52.61,0,0,17.46
2019-05-04T06:59:00Z,52.61,0,0,17.46
2019-05-04T07:01:00Z,52.6,0,0,17.48
2019-05-04T07:02:00Z,52.58,1,1,17.48
2019-05-04T07:03:00Z,52.55,1,0,17.5
2019-05-04T07:04:00Z,52.53,1,0,17.51
2019-05-04T07:05:00Z,52.54,2,1,17.52
2019-05-04T07:06:00Z,52.5,1,1,17.53
2019-05-04T07:07:00Z,52.49,2,0,17.55
2019-05-04T07:07:00Z,52.49,2,0,17.55
2019-05-04T07:09:00Z,52.49,2,0,17.57
2019-05-04T07:10:00Z,52.46,0,0,17.57
2019-05-04T07:11:00Z,52.46,0,0,17.59
2019-05-04T07:12:00Z,52.4,1,1,17.6
2019-05-04T07:12:00Z,52.4,1,1,17.6
2019-05-04T07:14:00Z,52.46,3,1,17.62
2019-05-04T07:14:00Z,52.46,3,1,17.62
2019-05-04T07:16:00Z,52.36,2,0,17.64
2019-05-04T07:17:00Z,52.37,0,0,17.65
2019-05-04T07:18:00Z,52.38,1,0,17.66
2019-05-04T07:19:00Z,52.37,1,1,17.67
2019-05-04T07:20:00Z,52.34,2,0,17.68
2019-05-04T07:20:00Z,52.34,2,0,17.68
2019-05-04T07:22:00Z,52.33,1,1,17.7
2019-05-04T07:22:00Z,52.33,1,1,17.7
2019-05-04T07:25:00Z,52.28,3,1,17.73
2019-05-04T07:25:00Z,52.28,3,1,17.73
2019-05-04T07:27:00Z,52.25,0,0,17.75
2019-05-04T07:28:00Z,52.21,1,1,17.76
2019-05-04T07:29:00Z,52.24,1,0,17.77
2019-05-04T07:30:00Z,52.25,2,2,17.78
2019-05-04T07:31:00Z,52.19,1,0,17.79
2019-05-04T07:33:00Z,52.16,1,1,17.81
2019-05-04T07:33:00Z,52.16,1,1,17.81
2019-05-04T07:34:00Z,52.12,0,0,17.81
2019-05-04T07:36:00Z,52.1,0,0,17.84
2019-05-04T07:37:00Z,52.11,1,0,17.85
2019-05-04T07:37:00Z,52.11,1,0,17.85
2019-05-04T07:39:00Z,52.01,2,0,17.87
2019-05-04T07:40:00Z,52.03,1,1,17.88
2019-05-04T07:41:00Z,52,3,1,17.89
2019-05-04T07:42:00Z,51.98,0,0,17.89
2019-05-04T07:42:00Z,51.98,0,0,17.89
2019-05-04T07:44:00Z,51.92,1,0,17.92
2019-05-04T07:45:00Z,51.9,0,0,17.93
2019-05-04T07:45:00Z,51.9,0,0,17.93
2019-05-04T07:47:00Z,51.86,0,0,17.95
2019-05-04T07:48:00Z,51.83,0,0,17.95
